site,date,yday,ice_depth,depth,samp_depth_cat,samp_depth_cat2,NH4,NO3,TN,TP,tntp,temp,cond,DO,pH,turb,chla,BGA
sp,2015-04-06,96,0.28,1.9,NA,NA,NA,NA,NA,NA,NA,5.6,201.6,18.1,8.7,4.1,14.7,2209
sp,2015-04-06,96,0.28,2.1,NA,NA,NA,NA,NA,NA,NA,5.2,198.9,16.9,8.4,3.9,NA,NA
sp,2015-04-06,96,0.28,2.4,NA,NA,NA,NA,NA,NA,NA,5,197.5,16.6,8.4,5,NA,NA
sp,2015-04-06,96,0.28,2.6,NA,NA,NA,NA,NA,NA,NA,4.9,198.5,16.5,8.3,4.8,17.5,2514
sp,2015-04-06,96,0.28,2.9,NA,NA,NA,NA,NA,NA,NA,4.6,199,16,8.2,5,NA,NA
sp,2015-04-06,96,0.28,3.1,NA,NA,NA,NA,NA,NA,NA,4.6,207.1,13,7.7,3.5,15.6,2948
sp,2015-04-06,96,0.28,3.3,NA,NA,NA,NA,NA,NA,NA,4.7,214.4,15.1,8,3.3,NA,NA
sp,2015-04-06,96,0.28,3.6,NA,NA,NA,NA,NA,NA,NA,4.5,218,13.7,7.7,4.4,23.4,6610
sp,2015-04-06,96,0.28,3.8,D2,Mid-1,1.9391559220389807,0.6992823588205898,59.71257314200043,1.433870246012785,41.64433518865835,NA,NA,NA,NA,NA,NA,NA
sp,2015-04-06,96,0.28,3.8,D2,Mid-1,1.5724687656171916,0.4526064110801742,59.812763618190914,1.5548398334086653,38.468762076325106,NA,NA,NA,NA,NA,NA,NA
sp,2015-04-06,96,0.28,3.9,NA,NA,NA,NA,NA,NA,NA,4.2,225.2,12.2,7.6,4.4,NA,NA
sp,2015-04-06,96,0.28,4.1,NA,NA,NA,NA,NA,NA,NA,4.2,229.7,10.6,7.6,3.1,13.4,2393
sp,2015-04-06,96,0.28,4.3,D3,Mid-2,2.712532376668808,0.8457461983294068,61.616192332405234,1.4369720087815587,42.87918759437145,4.4,232.2,9.6,7.5,2.5,12.7,2567
sp,2015-04-06,96,0.28,4.3,D3,Mid-2,2.0791637038623545,0.7917858927679018,73.00451045905619,1.4679898624652934,49.7309363815734,4.4,232.2,9.6,7.5,2.5,12.7,2567
sp,2015-04-06,96,0.28,4.5,NA,NA,NA,NA,NA,NA,NA,4.6,235.4,7.6,7.5,2.8,19,3869
sp,2015-04-06,96,0.28,4.55,D4,Mid-3,1.4991312914971087,1.7168208038837725,64.8957607624759,1.4028523923290503,46.259863915357734,NA,NA,NA,NA,NA,NA,NA
sp,2015-04-06,96,0.28,4.55,D4,Mid-3,1.2324497751124437,0.8457461983294068,58.082807953166274,1.2632720991799573,45.97806600087998,NA,NA,NA,NA,NA,NA,NA
sp,2015-04-06,96,0.28,4.8,D5,Bottom,1.6391391447133576,1.231177482687228,55.80514435639324,0.9686026021824755,57.61407643408342,4.8,242.2,5.1,7.4,9.5,NA,NA
sp,2015-04-06,96,0.28,4.8,D5,Bottom,2.6458619975726423,1.1078394374241451,55.59808402941387,0.9655008394137018,57.58470812223807,4.8,242.2,5.1,7.4,9.5,NA,NA
